tile,date,prod,err,nodata,cloud,shadow,snow,clear
35MQR,20200606,S2B_MSIL2A_20200606T080609_N0500_R078_T35MQR_20230616T221306.zip,,0.0,0.16430469706470782,0.09006234219528136,0.0,0.7451121595482431
35MQR,20200904,S2B_MSIL2A_20200904T080609_N0500_R078_T35MQR_20230519T070013.zip,,0.0,0.14090036197623765,0.013044415911028829,0.0,0.8410321797207043
34TGM,20201020,S2A_MSIL2A_20201020T092031_N0500_R093_T34TGM_20230410T145803.zip,,0.0016180105573637778,0.004128917953158748,0.0030821729191343092,4.080942000856002e-06,0.9775700810548074
34TGM,20201109,S2A_MSIL2A_20201109T092221_N0500_R093_T34TGM_20230414T132711.zip,,0.0018186071048204883,0.0025374169296054094,0.00042640867150407595,3.672847800770402e-05,0.9264168333880777
34TGM,20201116,S2A_MSIL2A_20201116T091241_N0500_R050_T34TGM_20230418T022326.zip,,0.23201990039847248,4.047763610605141e-06,0.0,7.962813660206834e-07,0.6949052259282484
34TGM,20201126,S2A_MSIL2A_20201126T091321_N0500_R050_T34TGM_20230406T074215.zip,,0.23420237490917414,7.299245855189597e-07,0.0,3.8785538203257455e-05,0.6650408923659842
35MQR,20200914,S2B_MSIL2A_20200914T080609_N0500_R078_T35MQR_20230421T010657.zip,,0.0,0.12886284385254196,0.042117511222590505,0.0,0.8258773195842084
35MRM,20190624,S2A_MSIL2A_20190624T075611_N0500_R035_T35MRM_20230716T202428.zip,,0.4259520041406631,8.62638146522407e-07,0.0,0.0,0.5698942604702705
35MRM,20200519,S2A_MSIL2A_20200519T075611_N0500_R035_T35MRM_20230619T013521.zip,,0.0,0.00361000792963527,0.0028284245904957183,0.0,0.993367407540121
35MRM,20200708,S2A_MSIL2A_20200708T075611_N0500_R035_T35MRM_20230513T023031.zip,,0.0,1.3238177710093861e-05,6.3702509281654676e-06,0.0,0.995391355702204
35MRM,20200713,S2B_MSIL2A_20200713T075609_N0500_R035_T35MRM_20230611T213746.zip,,0.0,0.0005463485522609414,0.0005639330990938982,0.0,0.9957577778441346
35MRM,20200723,S2B_MSIL2A_20200723T075609_N0500_R035_T35MRM_20230425T194806.zip,,0.0,0.008138128274292387,0.005618129999568681,0.0,0.977922634629613
35MRQ,20190813,S2A_MSIL2A_20190813T075611_N0500_R035_T35MRQ_20230707T175051.zip,,0.32316910030159157,9.953517075258543e-08,0.0,0.0,0.676256714476727
35MRQ,20200623,S2B_MSIL2A_20200623T075609_N0500_R035_T35MRQ_20230501T075445.zip,,0.3316977714075269,0.00031496245865143114,0.0005362955000149303,0.0,0.6665773504401113
35MRQ,20200628,S2A_MSIL2A_20200628T075611_N0500_R035_T35MRQ_20230630T123848.zip,,0.3252098699075318,3.0524119030792864e-06,2.053742356528346e-05,0.0,0.6739409955507779
35MRQ,20200723,S2B_MSIL2A_20200723T075609_N0500_R035_T35MRQ_20230425T194806.zip,,0.340124850282514,7.100175513684427e-06,2.0238818053025705e-06,0.0,0.6571013699357334
35MRQ,20200726,S2B_MSIL2A_20200726T080609_N0500_R078_T35MRQ_20230422T082648.zip,,0.46888168917820444,0.0,0.0,0.0,0.5268117557672337
35MRQ,20200731,S2A_MSIL2A_20200731T080611_N0500_R078_T35MRQ_20230420T195140.zip,,0.47915527818421305,0.00023201648302427662,0.00043390698770077074,0.0,0.5161259252623581
35MRQ,20200802,S2B_MSIL2A_20200802T075609_N0500_R035_T35MRQ_20230421T060820.zip,,0.33655953364454666,2.786984781072392e-06,0.0,0.0,0.661764061831248
35MRQ,20200805,S2B_MSIL2A_20200805T080609_N0500_R078_T35MRQ_20230421T002623.zip,,0.4718421305835083,7.083586318558996e-05,0.00015102803242192297,0.0,0.5193627094800615
35MRQ,20200911,S2B_MSIL2A_20200911T075609_N0500_R035_T35MRQ_20230620T233100.zip,,0.3317891446942777,0.0014819128005547427,5.2952710840375444e-05,0.0,0.666225095470818
35MRR,20190702,S2B_MSIL2A_20190702T080619_N0500_R078_T35MRR_20230722T030058.zip,,0.27971522987647685,0.0,0.0,0.0,0.7185182199130062
35MRR,20200726,S2B_MSIL2A_20200726T080609_N0500_R078_T35MRR_20230506T103532.zip,,0.9728407337732788,0.0,0.0,0.0,0.027109233214222914
35MRR,20200731,S2A_MSIL2A_20200731T080611_N0500_R078_T35MRR_20230420T195140.zip,,0.27479251893656625,0.007623896403794281,0.008505180805637672,0.0,0.7067577413479053
35MRR,20200904,S2B_MSIL2A_20200904T080609_N0500_R078_T35MRR_20230519T070013.zip,,0.2712829751726106,4.1705236545333296e-05,4.684788703421687e-05,0.0,0.7246641517446857
35MRS,20190702,S2B_MSIL2A_20190702T080619_N0500_R078_T35MRS_20230722T030058.zip,,0.07931762004771052,1.8978039223492954e-05,0.0,0.0,0.919683113194714
35SKD,20200410,S2A_MSIL2A_20200410T090551_N0500_R050_T35SKD_20230530T173341.zip,,0.0,1.8613076930733474e-05,0.0,2.256130537058603e-06,0.9985311594852041
35SKD,20200704,S2B_MSIL2A_20200704T090559_N0500_R050_T35SKD_20230323T193850.zip,,0.0,0.0001269405210997973,8.26141917246459e-06,0.0,0.9995142683667274
35SKD,20200823,S2B_MSIL2A_20200823T090559_N0500_R050_T35SKD_20230519T201544.zip,,0.0,1.7849973954963654e-05,2.455200878563774e-06,4.976758537629271e-07,0.9991268111253778
35SLA,20190727,S2B_MSIL2A_20190727T085609_N0500_R007_T35SLA_20230711T223618.zip,,0.0007619749105012923,0.00013002611139312743,8.254783494414419e-05,0.0,0.9986864675299684
35MRS,20200723,S2B_MSIL2A_20200723T075609_N0500_R035_T35MRS_20230425T194806.zip,,0.7562693886218028,0.0007492344086449614,0.001284003702708352,0.0,0.24041366816964774
35MRS,20200726,S2B_MSIL2A_20200726T080609_N0500_R078_T35MRS_20230422T082648.zip,,0.7812698365300712,0.005421249431820067,0.0031782243589105544,0.0,0.20978161983536883
35MRS,20200728,S2A_MSIL2A_20200728T075611_N0500_R035_T35MRS_20230505T144513.zip,,0.9609058695890192,0.0016816467098649307,0.0014558345858175653,0.0,0.03560147444766275
35MRS,20200731,S2A_MSIL2A_20200731T080611_N0500_R078_T35MRS_20230420T195140.zip,,0.0750932810441903,0.11177049843895674,0.0872089010985365,0.0,0.7224320755405589
35MRR,20200628,S2A_MSIL2A_20200628T075611_N0500_R035_T35MRR_20230630T123848.zip,,0.5345196598551432,0.00014061001788315234,0.0002337085809270706,0.0,0.46471720399069677
35MRR,20200703,S2B_MSIL2A_20200703T075609_N0500_R035_T35MRR_20230530T121855.zip,,0.5439983941659119,0.00017458468950003485,0.0003317507241183672,0.0,0.45470257232059613
35MRR,20200721,S2A_MSIL2A_20200721T080611_N0500_R078_T35MRR_20230424T002502.zip,,0.2720451823318436,0.011463167010063006,0.005374832863859111,0.0,0.7059722761371063
35MRR,20200723,S2B_MSIL2A_20200723T075609_N0500_R035_T35MRR_20230425T194806.zip,,0.5489309590877269,3.317839025086181e-08,0.0,0.0,0.4494562061837884
35SKC,20200210,S2A_MSIL2A_20200210T091121_N0500_R050_T35SKC_20230616T080012.zip,,0.0,0.001649928168785107,0.0014310171499099208,0.04063629516823103,0.9442308087896192
35SKC,20200301,S2A_MSIL2A_20200301T090901_N0500_R050_T35SKC_20230630T033416.zip,,0.0,0.0019830392069037596,8.656242016449847e-05,0.006582260841868475,0.9875285417102133
35SKC,20200902,S2B_MSIL2A_20200902T090559_N0500_R050_T35SKC_20230426T234536.zip,,0.0,3.357653093387215e-05,2.3556657078111886e-06,0.0,0.9975035915607446
35SKD,20200321,S2A_MSIL2A_20200321T090641_N0500_R050_T35SKD_20230615T120531.zip,,0.0,2.1632310443561898e-05,1.466484849088092e-05,0.0,0.9975149385702105
35MRS,20200817,S2A_MSIL2A_20200817T075621_N0500_R035_T35MRS_20230422T163620.zip,,0.7386660959983543,7.232889074687874e-06,0.0,0.0,0.2595492052116615
35MRS,20200904,S2B_MSIL2A_20200904T080609_N0500_R078_T35MRS_20230519T070013.zip,,0.07214362261571793,0.0030824051678660655,0.0021689045490890873,0.0,0.9158589719343997
35MRS,20200914,S2B_MSIL2A_20200914T080609_N0500_R078_T35MRS_20230421T010657.zip,,0.07281873650054246,0.02149339252358154,0.005884187510990342,0.0,0.8982648365466605
35SKC,20200131,S2A_MSIL2A_20200131T091231_N0500_R050_T35SKC_20230601T233744.zip,,0.0,0.0023419630326375826,0.0023433233466378677,0.01772512367244966,0.9602457855149784
35SLA,20200123,S2B_MSIL2A_20200123T090149_N0500_R007_T35SLA_20230430T120640.zip,,0.8051720465426458,6.303894147663744e-07,0.0,0.0,0.19479202126071246
35SLA,20200412,S2B_MSIL2A_20200412T085549_N0500_R007_T35SLA_20230501T083605.zip,,0.0018103788640382746,8.941576172607257e-05,5.4445738401664226e-05,0.0,0.9973099624752406
35SLA,20200611,S2B_MSIL2A_20200611T085559_N0500_R007_T35SLA_20230502T021442.zip,,0.0012804536149515098,0.000541637220845319,0.0002522884794675532,0.0,0.9976425426591152
35SLA,20200825,S2A_MSIL2A_20200825T085601_N0500_R007_T35SLA_20230509T134053.zip,,0.0005998321173453306,7.242842591763133e-05,6.765073772150723e-05,1.559384341790505e-06,0.9986728975683558
35SLB,20200805,S2A_MSIL2A_20200805T085601_N0500_R007_T35SLB_20230418T145346.zip,,0.12393226963414189,0.0005545104362626534,0.00016101472788743236,1.6589195125430904e-06,0.8751521395084954
35SLB,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SLB_20230414T071809.zip,,0.12984134093782038,4.8705876888265134e-05,5.013254766905219e-05,5.640326342646507e-07,0.8697109498641344
35SLB,20200902,S2B_MSIL2A_20200902T090559_N0500_R050_T35SLB_20230426T234536.zip,,0.13972359083082006,2.786984781072392e-05,1.0716620051028365e-05,1.3271356100344723e-06,0.8593301614792254
35SLB,20200922,S2B_MSIL2A_20200922T090659_N0500_R050_T35SLB_20230418T193604.zip,,0.15021861241336293,0.042356926486640724,0.00983483797333121,7.995992050457696e-06,0.7959392304604165
35SLA,20200828,S2A_MSIL2A_20200828T090601_N0500_R050_T35SLA_20230418T194955.zip,,0.40021469736331333,5.6801404109475416e-05,6.901105172179256e-06,9.953517075258542e-07,0.5990317550373091
35SLA,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SLA_20230414T071809.zip,,0.0013912362599991374,6.14132003543452e-05,4.9269909522529786e-05,3.317839025086181e-08,0.9978076383290035
35SLA,20200907,S2A_MSIL2A_20200907T090601_N0500_R050_T35SLA_20230418T043420.zip,,0.4005784652340238,8.613110109123726e-05,9.027839987259498e-05,1.9907034150517086e-07,0.5983314255758939
35SLA,20200917,S2A_MSIL2A_20200917T090631_N0500_R050_T35SLA_20230418T042801.zip,,0.39614231538714206,6.658902923347965e-05,2.6874496103198067e-06,0.0,0.6021402715983026
35SLB,20190528,S2B_MSIL2A_20190528T085609_N0500_R007_T35SLB_20221209T154913.zip,,0.12369547546292149,7.44523077229339e-05,1.0053052246011128e-05,0.0,0.8760063835222842
35SLB,20200412,S2B_MSIL2A_20200412T085549_N0500_R007_T35SLB_20230501T083605.zip,,0.13358990182514324,0.0004176827548680993,0.00019080892233270627,2.986055122577563e-07,0.8653917870212773
35SLB,20200716,S2A_MSIL2A_20200716T085601_N0500_R007_T35SLB_20230424T025401.zip,,0.12842873779449968,0.00012339043334295508,3.978088991078331e-05,0.0,0.8712284630774284
35SLB,20200731,S2B_MSIL2A_20200731T085559_N0500_R007_T35SLB_20230427T012834.zip,,0.13561982209747148,0.00017106778013344348,0.0001522888112514557,0.0,0.8638864170988152
35SLD,20200813,S2B_MSIL2A_20200813T090559_N0500_R050_T35SLD_20230505T222445.zip,,0.0,1.6058340881417116e-05,0.0,6.635678050172362e-08,0.9999321833703272
35SLD,20200823,S2B_MSIL2A_20200823T090559_N0500_R050_T35SLD_20230519T201544.zip,,0.0,2.1333704931304143e-05,0.0,2.3224873175603266e-07,0.9999060387988096
35SLD,20200828,S2A_MSIL2A_20200828T090601_N0500_R050_T35SLD_20230418T194955.zip,,0.0,1.2773680246581797e-05,0.0,3.317839025086181e-08,0.9999145324667138
35SLD,20200902,S2B_MSIL2A_20200902T090559_N0500_R050_T35SLD_20230426T234536.zip,,0.0,1.5859270539911944e-05,0.0,0.0,0.9999027541381748
35SLC,20200225,S2B_MSIL2A_20200225T090849_N0500_R050_T35SLC_20230505T003135.zip,,0.0005917697685143712,6.131366518359263e-05,2.7206280005706683e-06,1.9907034150517086e-07,0.9985383923742788
35SLC,20200813,S2B_MSIL2A_20200813T090559_N0500_R050_T35SLC_20230505T222445.zip,,0.0008699042139873458,3.576630469042903e-05,5.242185659636166e-06,4.313190732612035e-07,0.9987700770734006
35SLC,20200823,S2B_MSIL2A_20200823T090559_N0500_R050_T35SLC_20230519T201544.zip,,0.0010228897714340695,3.248164405559371e-05,1.3636318393104204e-05,1.9907034150517086e-07,0.9985057116598817
35SLC,20200902,S2B_MSIL2A_20200902T090559_N0500_R050_T35SLC_20230426T234536.zip,,0.001085464215447195,1.3437248051599033e-05,0.0,0.0,0.9983116512553044
35SLU,20200616,S2A_MSIL2A_20200616T085601_N0500_R007_T35SLU_20230427T175144.zip,,0.0,7.16653229418615e-06,0.0,0.0,0.9998835770286097
35SLU,20200621,S2B_MSIL2A_20200621T085559_N0500_R007_T35SLU_20230430T184628.zip,,0.0,0.00010683441660777503,1.3271356100344724e-07,0.0,0.9997667559165364
35SLU,20200701,S2B_MSIL2A_20200701T085559_N0500_R007_T35SLU_20230612T162254.zip,,0.0,0.00017614407384182535,2.325805156585413e-05,0.0,0.9996463847167063
35SLU,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SLU_20230414T071809.zip,,0.0,3.0192335128284247e-06,0.0,6.635678050172362e-08,0.9987699443598396
35SMA,20200412,S2B_MSIL2A_20200412T085549_N0500_R007_T35SMA_20230501T083605.zip,,0.0,3.274707117760061e-05,1.8049044296468823e-05,1.9907034150517086e-07,0.9990398505645303
35SMA,20200825,S2A_MSIL2A_20200825T085601_N0500_R007_T35SMA_20230509T134053.zip,,0.0,7.057043606358307e-05,5.779675581700127e-05,3.317839025086181e-08,0.9991390871297706
35SMA,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SMA_20230414T071809.zip,,0.0,5.391488415765044e-05,3.1619005909071304e-05,3.317839025086181e-08,0.9990684503369266
35SMA,20201004,S2A_MSIL2A_20201004T085831_N0500_R007_T35SMA_20230410T022301.zip,,0.0,4.157252298432985e-05,1.506298917389126e-05,3.317839025086181e-08,0.997634181704772
35SLV,20200621,S2B_MSIL2A_20200621T085559_N0500_R007_T35SLV_20230430T184628.zip,,0.0,0.00011184435353565516,3.069001098204717e-05,0.0,0.9997432324378486
35SLV,20200701,S2B_MSIL2A_20200701T085559_N0500_R007_T35SLV_20230528T100449.zip,,0.1664708478074061,4.0112673813291924e-05,3.706026191021264e-05,0.0,0.8333988274756885
35SLV,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SLV_20230414T071809.zip,,0.0,4.8108665863749625e-06,0.0,0.0,0.9994307915368562
35SLV,20201004,S2A_MSIL2A_20201004T085831_N0500_R007_T35SLV_20230410T022301.zip,,0.0,5.7133188011984037e-05,1.3271356100344723e-06,0.0,0.9949233413293254
35SMB,20200726,S2A_MSIL2A_20200726T085601_N0500_R007_T35SMB_20230422T125049.zip,,0.0,0.00012412035792847402,4.897130401027203e-05,0.0,0.9992549792469169
35SMB,20200815,S2A_MSIL2A_20200815T085601_N0500_R007_T35SMB_20230421T015635.zip,,0.0,0.0001784333827691348,6.987368986831497e-05,2.455200878563774e-06,0.998912445545967
35SMB,20200825,S2A_MSIL2A_20200825T085601_N0500_R007_T35SMB_20230509T134053.zip,,0.0,6.711988347749344e-05,1.4200351027368854e-05,7.962813660206834e-07,0.9985949615296565
35SMB,20201004,S2A_MSIL2A_20201004T085831_N0500_R007_T35SMB_20230410T022301.zip,,0.0,6.874562459978566e-05,7.962813660206834e-06,0.0,0.9936735445469657
35SMC,20200412,S2B_MSIL2A_20200412T085549_N0500_R007_T35SMC_20230501T083605.zip,,0.024077458269879663,0.0002829784904496004,1.6257411222922285e-06,1.9907034150517086e-07,0.9741293824506223
35SMC,20200706,S2A_MSIL2A_20200706T085601_N0500_R007_T35SMC_20230525T215525.zip,,0.0,0.00015441222822751085,7.962813660206834e-06,0.0,0.999362244982598
35SMC,20201024,S2A_MSIL2A_20201024T090041_N0500_R007_T35SMC_20230413T165007.zip,,0.0,7.34901344056589e-05,6.138002196409435e-06,3.8453754300748835e-05,0.9976230337656478
35SMC,20201108,S2B_MSIL2A_20201108T090159_N0500_R007_T35SMC_20230408T211548.zip,,0.0,0.0010848338260324285,0.0006138002196409434,0.00010726573568103623,0.9929624652871092
35SMU,20200512,S2B_MSIL2A_20200512T085559_N0500_R007_T35SMU_20230508T072409.zip,,0.0,9.92033868500768e-06,0.0,0.0,0.9999497015603797
35SMU,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SMU_20230414T071809.zip,,6.96746195268098e-07,3.351017415337043e-06,0.0,0.0,0.9997233917604785
35SMU,20200904,S2A_MSIL2A_20200904T085601_N0500_R007_T35SMU_20230529T212913.zip,,0.0,3.135357878706441e-05,6.867926781928394e-06,5.640326342646507e-07,0.9996796294637377
35SMU,20201004,S2A_MSIL2A_20201004T085831_N0500_R007_T35SMU_20230410T022301.zip,,0.0,1.0915690392533535e-05,3.48373097634049e-06,0.0,0.9984818895756815
35SMD,20200825,S2A_MSIL2A_20200825T085601_N0500_R007_T35SMD_20230509T134053.zip,,0.0,2.8898377908500636e-05,0.0,0.0,0.9994017272669965
35SMD,20201004,S2A_MSIL2A_20201004T085831_N0500_R007_T35SMD_20230410T022301.zip,,0.0,0.00012524842319700332,1.6589195125430904e-07,1.7086870979193833e-05,0.9993183499722961
35SMD,20201024,S2A_MSIL2A_20201024T090041_N0500_R007_T35SMD_20230413T165007.zip,,0.0,0.00010245486909466126,7.365602635691322e-06,1.9243466345499848e-06,0.9972389607201038
35SMD,20201108,S2B_MSIL2A_20201108T090159_N0500_R007_T35SMD_20230408T211548.zip,,0.0,0.00025371515024834025,0.0001329126313449524,2.4054332931874812e-05,0.9930437855216141
35SMV,20200721,S2B_MSIL2A_20200721T085559_N0500_R007_T35SMV_20230426T151300.zip,,0.0,0.00011091535860863102,8.26141917246459e-06,0.0,0.9997625754393649
35SMV,20200726,S2A_MSIL2A_20200726T085601_N0500_R007_T35SMV_20230422T125049.zip,,0.0,2.6111393127428243e-05,1.8911682442991231e-06,0.0,0.9998408764403569
35SMV,20200731,S2B_MSIL2A_20200731T085559_N0500_R007_T35SMV_20230427T012834.zip,,0.0,4.435950776540224e-05,5.938931854904264e-06,0.0,0.9998000670203483
35SMV,20200815,S2A_MSIL2A_20200815T085601_N0500_R007_T35SMV_20230421T015635.zip,,0.0,9.910385167932422e-05,1.559384341790505e-05,6.0052886354059874e-06,0.9996795962853474
35SNA,20191022,S2B_MSIL2A_20191022T085009_N0500_R107_T35SNA_20230623T060542.zip,,0.1371385629112047,4.2103377228343634e-05,1.3603140002853342e-06,1.061708488027578e-06,0.8595308243834625
35SNA,20200110,S2B_MSIL2A_20200110T085229_N0500_R107_T35SNA_20230429T083244.zip,,0.142454039634905,7.54144810402089e-05,2.3921619370871364e-05,6.23753736716202e-06,0.8375992116814477
35SNA,20200217,S2A_MSIL2A_20200217T090031_N0500_R007_T35SNA_20230621T065805.zip,,0.17096204060371398,0.00086313582237617,0.0014320125016174465,4.844044976625824e-06,0.8227241780883275
35SNA,20200412,S2B_MSIL2A_20200412T085549_N0500_R007_T35SNA_20230501T083605.zip,,0.1594345738733448,1.8380828198977443e-05,1.6589195125430904e-06,0.0,0.8384617834711895
35SNV,20200519,S2B_MSIL2A_20200519T084559_N0500_R107_T35SNV_20230619T045403.zip,,0.00445582463230049,1.9873855760266222e-05,0.0,0.0,0.9954004134027425
35SNV,20200728,S2B_MSIL2A_20200728T084559_N0500_R107_T35SNV_20230504T102553.zip,,0.005542085129113705,0.00011443226797522238,1.6954157418190385e-05,0.0,0.9941779887923398
35SNV,20200802,S2A_MSIL2A_20200802T084601_N0500_R107_T35SNV_20230521T061723.zip,,0.0032521458123894744,9.644958045925527e-05,5.043115318130995e-06,6.469786098918053e-06,0.9964611265390626
35SNV,20201006,S2B_MSIL2A_20201006T084739_N0500_R107_T35SNV_20230411T094040.zip,,0.004104067338860853,1.924346634549985e-05,1.3271356100344724e-07,0.0,0.9932499228602427
35SNA,20200519,S2B_MSIL2A_20200519T084559_N0500_R107_T35SNA_20230619T045403.zip,,0.1379042869798043,5.404759771865389e-05,1.9907034150517086e-07,0.0,0.8615136645200249
35SNA,20200524,S2A_MSIL2A_20200524T084601_N0500_R107_T35SNA_20230503T020545.zip,,0.12790309255775528,0.0017486007013911699,1.2508253124574902e-05,0.0,0.8698401796941616
35SNA,20200802,S2A_MSIL2A_20200802T084601_N0500_R107_T35SNA_20230521T061723.zip,,0.13123990962206494,5.7863112597502995e-05,0.0,2.75380639082153e-06,0.8680107896125095
35SNA,20200909,S2B_MSIL2A_20200909T085559_N0500_R007_T35SNA_20230426T110351.zip,,0.16453445741719502,4.80423090832479e-05,0.0,3.699390512971092e-05,0.8292973480512672
35SPA,20200320,S2B_MSIL2A_20200320T084639_N0500_R107_T35SPA_20230601T015738.zip,,0.0,0.0030043695939960383,0.0006392480449633545,0.005935448123927923,0.9749606338399673
35SPA,20200509,S2B_MSIL2A_20200509T084559_N0500_R107_T35SPA_20230425T144317.zip,,0.0,0.0007165536942478625,1.4598491710379195e-06,0.0009574288074691192,0.9956500144325997
35SPA,20200514,S2A_MSIL2A_20200514T084601_N0500_R107_T35SPA_20230530T134249.zip,,0.0,1.2408717953822316e-05,0.0,0.00049123924605426,0.9975302669865064
35SPA,20200723,S2A_MSIL2A_20200723T084601_N0500_R107_T35SPA_20230424T035826.zip,,0.0,2.5547360493163594e-05,1.957525024800847e-06,0.0,0.9981836822041068
35SNA,20201006,S2B_MSIL2A_20201006T084739_N0500_R107_T35SNA_20230411T094040.zip,,0.1356337901997671,5.427984645040992e-05,0.0,0.0,0.8562450025049685
35SNB,20200820,S2B_MSIL2A_20200820T085559_N0500_R007_T35SNB_20230626T163431.zip,,0.006794038506839725,0.0004431305801905103,0.000334205924996931,7.631029757698216e-07,0.990810083576365
35SNB,20200830,S2B_MSIL2A_20200830T085559_N0500_R007_T35SNB_20230414T071809.zip,,0.007100573654367438,0.00015690060749632548,7.285974499089253e-05,1.8911682442991231e-06,0.9896772406196396
35SNB,20200909,S2B_MSIL2A_20200909T085559_N0500_R007_T35SNB_20230426T110351.zip,,0.0074588339122962435,5.049750996181167e-05,0.0,3.6496229275947987e-07,0.987978175254893
35TKE,20200321,S2A_MSIL2A_20200321T090641_N0500_R050_T35TKE_20230615T120531.zip,,0.0,0.0005752469301694421,0.0003639337626617032,2.733899356671013e-05,0.9948053921519836
35TKE,20200410,S2A_MSIL2A_20200410T090551_N0500_R050_T35TKE_20230530T173341.zip,,0.0,9.110785962886652e-05,6.635678050172362e-08,0.0006548418883812595,0.9982718371870034
35TKE,20200704,S2B_MSIL2A_20200704T090559_N0500_R050_T35TKE_20230323T193850.zip,,0.0,0.0018832054306389162,0.0007954519062644119,0.0,0.9971069439052956
35TKE,20200927,S2A_MSIL2A_20200927T090731_N0500_R050_T35TKE_20230416T032434.zip,,0.0,0.000746679672595645,0.0004015248788159296,9.953517075258543e-08,0.9980429394726626
35SNB,20201004,S2A_MSIL2A_20201004T085831_N0500_R007_T35SNB_20230410T022301.zip,,0.008219581222358253,2.5646895663916177e-05,0.0,2.222952146807741e-06,0.9802185128781922
35SNB,20201006,S2B_MSIL2A_20201006T084739_N0500_R107_T35SNB_20230411T094040.zip,,0.3399197082955929,3.7259332251717814e-05,0.0,2.1565953663060175e-06,0.6546941450094724
35SNB,20201011,S2A_MSIL2A_20201011T084911_N0500_R107_T35SNB_20230410T011343.zip,,0.33132172753242356,4.223609078934708e-05,3.948228439852555e-06,1.9907034150517085e-06,0.667431428561949
35SNB,20201108,S2B_MSIL2A_20201108T090159_N0500_R007_T35SNB_20230408T211548.zip,,0.0072879652025043045,6.977415469756238e-05,6.23753736716202e-06,4.678153025371515e-06,0.9834945471315623
35TLE,20200510,S2A_MSIL2A_20200510T090601_N0500_R050_T35TLE_20230530T114138.zip,,0.0,5.87257507440254e-06,0.0,1.0749798441279227e-05,0.9995216007909729
35TLE,20200629,S2A_MSIL2A_20200629T090601_N0500_R050_T35TLE_20230505T203113.zip,,0.0,7.388827508866925e-05,8.536799811546743e-05,0.0,0.9996412752446077
35TLE,20200704,S2B_MSIL2A_20200704T090559_N0500_R050_T35TLE_20230323T193850.zip,,0.0,2.8135274932730815e-05,1.6589195125430904e-07,6.37688660621564e-05,0.9996936307444235
35TLE,20200719,S2A_MSIL2A_20200719T090601_N0500_R050_T35TLE_20230426T020041.zip,,0.0,4.253469630160484e-05,2.289308927309465e-06,0.00028453787479139087,0.9993694446932824
35TMF,20200907,S2A_MSIL2A_20200907T090601_N0500_R050_T35TMF_20230418T043420.zip,,0.05859502788643701,3.11876868358101e-06,4.611796244869791e-06,9.064336216535446e-05,0.9411319139617984
35TMF,20200927,S2A_MSIL2A_20200927T090731_N0500_R050_T35TMF_20230416T032434.zip,,0.05711756099017588,0.00018838689984439336,0.00027969382981476505,1.2972750588086968e-05,0.9420561975574069
35TMG,20190918,S2B_MSIL2A_20190918T090619_N0500_R050_T35TMG_20230702T110523.zip,,0.0,1.3437248051599033e-05,0.0,0.0,0.9995134720853613
35TMG,20200111,S2A_MSIL2A_20200111T091341_N0500_R050_T35TMG_20230603T140154.zip,,0.0,1.4996632393389537e-05,6.87124462095348e-05,0.0,0.9945619954811032
35TLF,20190720,S2B_MSIL2A_20190720T090559_N0500_R050_T35TLF_20230724T074644.zip,,0.0,7.81019306505287e-05,7.694068699174853e-05,0.0,0.9996594238240749
35TLF,20200321,S2A_MSIL2A_20200321T090641_N0500_R050_T35TLF_20230615T120531.zip,,0.0,0.00031967379006705353,0.0003065019691374614,0.0002937614672811305,0.961770398903786
35TLF,20200907,S2A_MSIL2A_20200907T090601_N0500_R050_T35TLF_20230418T043420.zip,,0.0,8.785637738428208e-05,5.427984645040992e-05,0.0,0.9993158615930272
35TLF,20200927,S2A_MSIL2A_20200927T090731_N0500_R050_T35TLF_20230416T032434.zip,,0.0,0.0001729589483777426,0.00016675458940083144,0.0,0.9976506713647267
35TLF,20201126,S2A_MSIL2A_20201126T091321_N0500_R050_T35TLF_20230406T074215.zip,,0.0,5.7630863865746964e-05,2.2893089273094646e-05,1.7916330735465376e-06,0.9256103330778598
35TMF,20190918,S2B_MSIL2A_20190918T090619_N0500_R050_T35TMF_20230702T110523.zip,,0.05382609878533913,7.232889074687874e-06,8.958165367732688e-07,0.0,0.9458350171366385
35TMF,20200225,S2B_MSIL2A_20200225T090849_N0500_R050_T35TMF_20230505T003135.zip,,0.050858756274863054,3.516909366591352e-06,0.0,6.37688660621564e-05,0.9484730641238749
35TMF,20200321,S2A_MSIL2A_20200321T090641_N0500_R050_T35TMF_20230615T120531.zip,,0.051876437039027744,4.512261074117206e-06,0.0,0.0,0.9419031456431797
35TMG,20200225,S2B_MSIL2A_20200225T090849_N0500_R050_T35TMG_20230505T003135.zip,,0.0,2.2229521468077412e-05,0.0,0.0,0.9996484417769018
35TMG,20200828,S2A_MSIL2A_20200828T090601_N0500_R050_T35TMG_20230418T194955.zip,,0.0,3.749158098347384e-06,0.0,0.0,0.9997364308678471
35TMG,20200907,S2A_MSIL2A_20200907T090601_N0500_R050_T35TMG_20230418T043420.zip,,0.0,2.222952146807741e-06,0.0,0.0,0.9996805916370549
