point_x,point_y,avg_year,agbref,nico_mean,nico_median,nico_p90,cci_mean,cci_median,cci_p90,nico_cov,cci_cov,common_cov,nico_mean_common,cci_mean_common
14.7500,58.0500,2017,105.0022,89.8546,85.6055,174.3559,85.5744,101.0000,149.0000,1.0000,1.0000,1.0000,89.8775,85.4311
13.9500,58.1500,2017,75.4122,74.7862,58.3815,158.8497,61.9944,65.0000,130.0000,1.0000,1.0000,1.0000,75.1079,62.3008
15.4500,58.1500,2017,102.3754,96.4216,93.5254,161.0342,111.3563,126.0000,151.0000,1.0000,1.0000,1.0000,96.5586,111.5029
15.6500,58.1500,2017,54.4186,74.7076,64.6289,162.8613,64.0454,60.0000,144.0000,1.0000,1.0000,1.0000,75.0689,64.3245
16.0500,58.1500,2017,83.1186,94.0619,90.7162,171.4283,99.1122,116.0000,151.0000,1.0000,1.0000,1.0000,93.8658,99.0540
15.1500,58.2500,2017,69.6186,83.0694,79.3698,156.9618,87.2094,111.0000,151.0000,1.0000,1.0000,1.0000,83.0576,87.5785
12.9500,58.3500,2017,17.8243,40.2808,13.8650,127.7806,21.8070,0.0000,100.0000,1.0000,1.0000,1.0000,40.4327,21.9598
-75.5500,58.4500,2019,37.1017,3.5618,3.3484,7.1928,0.4940,0.0000,0.0000,1.0000,1.0000,1.0000,3.5675,0.5073
-75.4500,58.4500,2019,15.5288,4.5003,4.3650,8.2272,0.8293,0.0000,0.0000,1.0000,1.0000,1.0000,4.4977,0.8425
11.9500,58.4500,2017,94.4026,81.2632,74.9269,153.4725,82.7321,91.0000,133.0000,1.0000,1.0000,1.0000,81.8032,82.7781
12.3500,58.4500,2017,81.2867,45.6663,14.7929,131.8278,34.0758,4.0000,108.0000,1.0000,1.0000,1.0000,44.2353,32.9193
13.8500,58.4500,2017,75.3624,87.8945,72.5323,185.2270,69.5912,78.0000,142.0000,1.0000,1.0000,1.0000,87.5132,69.8507
14.0500,58.4500,2017,61.1918,66.6505,50.8408,147.7036,57.4432,54.0000,128.0000,1.0000,1.0000,1.0000,66.5231,57.4864
14.2500,58.4500,2017,43.1516,64.6926,46.0379,151.4359,62.8251,58.0000,140.0000,1.0000,1.0000,1.0000,64.8105,63.0302
15.9500,58.4500,2017,27.4971,55.4254,25.9460,148.9123,32.7640,6.0000,106.6000,1.0000,1.0000,1.0000,55.2678,32.6259
-75.4500,58.5500,2019,13.9569,5.2466,5.1576,8.9831,1.3087,0.0000,0.0000,1.0000,1.0000,1.0000,5.2371,1.3149
13.6500,58.5500,2017,92.9568,89.2927,80.6763,175.9370,91.4599,109.0000,147.0000,1.0000,1.0000,1.0000,88.3680,90.6667
15.8500,58.5500,2017,37.6628,62.1758,38.1053,154.8453,48.9497,29.0000,135.0000,1.0000,1.0000,1.0000,62.0432,48.8789
14.0500,58.6500,2017,41.1867,51.2238,21.0300,141.0468,40.1891,2.0000,120.0000,1.0000,1.0000,1.0000,51.0080,40.1033
14.4500,58.6500,2017,65.5036,84.8157,81.3140,152.5116,90.6075,104.0000,141.0000,1.0000,1.0000,1.0000,84.7675,90.6939
15.2500,58.8500,2017,67.5265,73.1584,66.1580,145.0815,80.1838,96.0000,133.0000,1.0000,1.0000,1.0000,73.1145,80.1716
16.9500,58.8500,2017,62.2689,74.7259,67.6893,155.3075,65.0551,68.0000,131.0000,1.0000,1.0000,1.0000,74.6607,64.9361
12.1500,58.9500,2017,60.7665,92.2762,84.4606,188.8697,78.4832,94.0000,141.0000,1.0000,1.0000,1.0000,90.9354,76.4781
14.6500,58.9500,2017,84.4532,64.4210,57.7466,128.2193,70.5933,78.0000,124.0000,1.0000,1.0000,1.0000,64.4005,70.5793
16.2500,58.9500,2017,77.1721,88.2700,83.2720,170.0750,81.1806,94.0000,140.0000,1.0000,1.0000,1.0000,88.3945,81.7298
11.8500,59.0500,2017,43.7948,66.0476,56.8167,142.8348,56.7095,55.0000,128.0000,1.0000,1.0000,1.0000,67.6059,59.1214
11.9500,59.0500,2017,80.6734,87.8251,81.2196,158.8426,86.7929,97.0000,135.0000,1.0000,1.0000,1.0000,87.2603,86.7492
12.4500,59.0500,2017,67.2102,98.5369,93.0137,192.8930,91.5358,111.0000,148.0000,1.0000,1.0000,1.0000,97.9940,91.4180
15.4500,59.0500,2017,64.0897,65.9783,58.3546,147.8246,81.3293,104.0000,146.0000,1.0000,1.0000,1.0000,66.0118,81.3870
15.6500,59.0500,2017,82.0204,80.9755,72.3685,161.5842,87.9211,103.0000,136.0000,1.0000,1.0000,1.0000,81.2022,88.1997
15.9500,59.0500,2017,97.1883,78.5583,66.4027,170.9318,65.7599,69.0000,135.0000,1.0000,1.0000,1.0000,78.7761,66.0812
16.0500,59.0500,2017,131.8457,72.5826,56.3624,165.5289,61.2875,59.0000,134.0000,1.0000,1.0000,1.0000,72.4805,61.3149
17.3500,59.0500,2017,45.3469,66.8342,57.6116,148.1382,58.3045,49.0000,135.0000,1.0000,1.0000,1.0000,66.8365,59.1935
17.8500,59.0500,2017,84.4124,72.0656,68.7420,143.4070,69.1283,79.0000,132.0000,1.0000,1.0000,1.0000,71.8427,67.8194
17.0500,59.1500,2017,108.2055,84.6061,80.0744,152.4227,87.2423,104.0000,137.0000,1.0000,1.0000,1.0000,84.3979,87.0427
11.8500,59.2500,2017,91.8112,74.7766,68.7861,149.4128,69.8158,84.0000,132.0000,1.0000,1.0000,1.0000,75.4102,69.9240
12.5500,59.2500,2017,73.8596,97.8700,89.7831,185.0045,100.1820,117.0000,149.0000,1.0000,1.0000,1.0000,97.3901,99.5555
14.1500,59.2500,2017,93.9502,78.4475,73.5791,153.3866,74.6462,89.0000,129.0000,1.0000,1.0000,1.0000,78.7429,74.5909
14.7500,59.2500,2017,89.2409,93.1053,91.3006,161.8421,106.6047,122.0000,145.0000,1.0000,1.0000,1.0000,93.0870,106.7828
16.6500,59.2500,2017,56.7378,65.5788,56.9791,134.6373,69.7920,81.0000,127.0000,1.0000,1.0000,1.0000,65.7992,69.9319
12.7500,59.3500,2017,74.0454,85.8318,77.2070,178.4644,84.4520,106.0000,149.0000,1.0000,1.0000,1.0000,85.6503,85.4210
12.9500,59.3500,2017,40.6988,76.4969,68.1131,157.1693,84.9793,99.0000,142.0000,1.0000,1.0000,1.0000,76.5712,86.1752
15.5500,59.3500,2017,67.3474,67.5750,50.2461,158.2482,65.7098,71.0000,137.0000,1.0000,1.0000,1.0000,67.4744,65.8298
15.7500,59.3500,2017,85.8141,72.5922,62.1549,153.9621,75.0149,88.0000,134.0000,1.0000,1.0000,1.0000,72.6856,74.8823
17.3500,59.3500,2017,28.0410,27.5252,5.4336,101.3584,19.5787,0.0000,92.0000,1.0000,1.0000,1.0000,27.6758,19.8755
17.7500,59.3500,2017,50.3149,45.4031,17.9910,128.6835,33.8673,0.0000,115.0000,1.0000,1.0000,1.0000,45.9267,34.0934
17.1500,59.4500,2017,36.6477,49.2478,18.1824,137.9966,38.8808,3.0000,121.0000,1.0000,1.0000,1.0000,48.6512,38.9824
-74.6500,59.5500,2018,8.5339,5.8109,5.9322,9.7866,0.0735,0.0000,0.0000,1.0000,1.0000,1.0000,5.8003,0.0789
-74.5500,59.5500,2018,8.2665,4.5891,4.5010,9.0140,0.0148,0.0000,0.0000,1.0000,1.0000,1.0000,4.5891,0.0162
14.5500,59.5500,2017,93.5689,73.4466,66.1691,142.2233,103.4277,121.0000,147.0000,1.0000,1.0000,1.0000,73.4534,103.3962
15.7500,59.5500,2017,82.3171,71.6156,65.2189,146.7843,77.9031,93.0000,134.0000,1.0000,1.0000,1.0000,71.8659,78.0969
18.1500,59.5500,2017,60.0839,74.7155,66.8167,153.0817,65.6435,73.0000,130.0000,1.0000,1.0000,1.0000,74.9496,66.2834
12.3500,59.6500,2017,71.3035,89.3238,85.2214,159.9633,102.5378,117.0000,141.0000,1.0000,1.0000,1.0000,88.6546,101.8494
15.5500,59.6500,2017,68.6480,72.5159,63.9442,143.8661,84.5641,95.0000,133.0000,1.0000,1.0000,1.0000,72.4501,84.6926
12.5500,59.7500,2017,90.6825,89.0840,83.8324,178.2678,80.3346,101.0000,138.0000,1.0000,1.0000,1.0000,88.6140,81.1479
12.7500,59.7500,2017,96.1673,99.2348,95.2685,176.5836,112.8007,129.0000,160.0000,1.0000,1.0000,1.0000,99.2769,111.9774
14.8500,59.7500,2017,69.9579,82.4693,78.5219,153.7178,103.1234,119.0000,152.4000,1.0000,1.0000,1.0000,82.4836,102.8237
15.0500,59.7500,2017,58.0047,76.0906,69.8489,145.9884,96.9986,111.0000,146.0000,1.0000,1.0000,1.0000,76.1024,97.2531
16.6500,59.7500,2017,42.2257,52.1443,27.3145,137.0763,47.9688,31.0000,122.0000,1.0000,1.0000,1.0000,52.5427,48.4038
18.4500,59.7500,2017,102.0034,82.1996,73.0984,166.5358,80.2109,93.0000,138.0000,1.0000,1.0000,1.0000,81.3408,79.5489
18.5500,59.7500,2017,60.9464,71.7754,58.8750,161.0452,68.8063,77.0000,139.0000,1.0000,1.0000,1.0000,72.6379,70.1972
12.1500,59.8500,2017,78.4877,94.9587,93.4080,168.7656,90.6510,102.0000,140.0000,1.0000,1.0000,1.0000,94.9707,91.6797
12.8500,59.8500,2017,87.6334,95.7703,89.7630,176.1576,112.2657,125.0000,155.0000,1.0000,1.0000,1.0000,95.8025,111.9233
13.7500,59.8500,2017,94.6389,79.3004,73.6552,151.2257,85.7718,100.0000,136.0000,1.0000,1.0000,1.0000,79.2771,85.9348
13.9500,59.8500,2017,23.9733,69.3401,58.2832,139.7196,87.1549,95.0000,138.0000,1.0000,1.0000,1.0000,69.0368,86.9742
14.6500,59.8500,2017,45.4267,67.3129,59.1006,136.5964,84.5394,98.0000,133.0000,1.0000,1.0000,1.0000,67.3445,84.3582
16.2500,59.8500,2017,33.6864,39.2298,20.8476,102.8882,53.1052,42.0000,121.0000,1.0000,1.0000,1.0000,39.8234,53.5089
15.9500,59.9500,2017,67.3992,57.5775,49.1305,133.7835,63.7001,72.0000,131.0000,1.0000,1.0000,1.0000,58.0896,64.2418
17.2500,59.9500,2017,79.3938,73.0068,66.4186,136.8109,84.5970,100.0000,124.0000,1.0000,1.0000,1.0000,72.9387,84.7121
17.4500,59.9500,2017,49.0706,54.0442,44.9486,115.9779,50.6126,42.0000,118.0000,1.0000,1.0000,1.0000,54.3976,50.1114
18.8500,59.9500,2017,54.0896,71.4897,63.7374,147.3357,67.0888,85.0000,114.0000,1.0000,1.0000,1.0000,70.9595,66.6079
-75.6500,60.0500,2021,2.3226,4.8064,4.5422,8.2760,0.0053,0.0000,0.0000,1.0000,1.0000,1.0000,4.8057,0.0054
-75.5500,60.0500,2021,6.1344,5.5575,5.2628,9.4564,0.0190,0.0000,0.0000,1.0000,1.0000,1.0000,5.5488,0.0200
13.2500,60.1500,2017,88.7804,74.1049,67.7729,144.5685,88.5356,102.0000,134.0000,1.0000,1.0000,1.0000,74.3505,88.7080
14.1500,60.1500,2017,56.8030,47.1923,40.4406,93.2925,61.8305,65.0000,110.0000,1.0000,1.0000,1.0000,47.3867,61.9133
15.0500,60.1500,2017,78.0987,67.8524,60.9179,144.4510,78.2266,93.0000,136.0000,1.0000,1.0000,1.0000,67.8122,78.0332
16.7500,60.1500,2017,92.5514,73.0413,61.4909,170.1016,80.0585,99.0000,140.0000,1.0000,1.0000,1.0000,72.4328,79.3343
18.3500,60.1500,2017,89.7740,70.5526,63.4762,135.0220,97.3268,111.0000,133.0000,1.0000,1.0000,1.0000,70.6794,97.2417
12.6500,60.2500,2017,79.5300,74.6162,66.7906,136.1164,99.4065,109.0000,133.0000,1.0000,1.0000,1.0000,74.4086,99.0806
13.5500,60.2500,2017,81.8404,49.9923,43.0941,102.2314,60.0517,59.0000,113.0000,1.0000,1.0000,1.0000,49.8850,60.3098
13.7500,60.2500,2017,45.2551,59.1200,52.6016,112.2292,73.3427,79.0000,121.0000,1.0000,1.0000,1.0000,58.6782,73.2008
14.4500,60.2500,2017,31.2922,53.0220,45.8184,112.1607,66.0462,72.0000,119.0000,1.0000,1.0000,1.0000,52.8941,65.8081
14.6500,60.2500,2017,74.5131,60.7051,52.9869,114.6455,95.4141,110.0000,130.0000,1.0000,1.0000,1.0000,60.7491,95.2813
15.3500,60.2500,2017,98.6642,81.0293,78.2006,142.4088,110.0087,127.0000,149.0000,1.0000,1.0000,1.0000,80.9269,109.7709
15.5500,60.2500,2017,110.9351,71.9956,63.1249,142.6637,89.5729,101.0000,135.0000,1.0000,1.0000,1.0000,72.0955,89.2429
17.5500,60.2500,2017,64.1743,72.2332,63.2134,141.1352,94.4544,107.0000,137.0000,1.0000,1.0000,1.0000,72.7965,93.7050
13.0500,60.3500,2017,84.4972,73.9075,68.1201,138.2285,89.7958,104.0000,128.0000,1.0000,1.0000,1.0000,74.1446,89.9960
14.8500,60.3500,2017,44.8427,66.6539,58.3450,129.2009,92.9455,104.0000,127.0000,1.0000,1.0000,1.0000,66.6685,93.0427
101.9500,60.3500,2019,144.3787,41.3169,44.2753,69.4156,62.4621,53.0000,142.0000,1.0000,1.0000,1.0000,40.7553,61.7713
13.1500,60.5500,2017,41.4103,58.9062,49.8178,118.3750,67.7384,73.0000,111.0000,1.0000,1.0000,1.0000,59.6510,68.6159
13.3500,60.6500,2017,65.8149,41.1228,36.8979,78.0446,65.3118,72.0000,107.0000,1.0000,1.0000,1.0000,41.0869,64.9347
14.2500,60.6500,2017,62.9705,59.3636,52.7386,113.1504,77.1217,88.0000,115.0000,1.0000,1.0000,1.0000,59.2258,77.0056
15.1500,60.6500,2017,65.0792,64.2874,56.1525,132.4079,79.5405,94.0000,127.0000,1.0000,1.0000,1.0000,64.3253,79.4214
15.3500,60.6500,2017,53.3598,70.0688,62.2943,135.2623,97.7776,110.0000,132.0000,1.0000,1.0000,1.0000,70.0758,97.9036
15.9500,60.6500,2017,68.1987,68.6251,64.6323,128.8652,88.8489,101.0000,142.0000,1.0000,1.0000,1.0000,68.6231,89.1269
12.8500,60.7500,2017,58.4869,72.8141,62.4097,141.6221,83.3701,92.0000,117.0000,1.0000,1.0000,1.0000,72.6052,82.9826
13.7500,60.7500,2017,42.0248,46.8412,41.6112,85.9986,72.2432,79.0000,103.0000,1.0000,1.0000,1.0000,46.9702,71.9242
14.6500,60.7500,2017,43.1146,57.3050,51.3146,110.1445,79.7133,87.0000,119.0000,1.0000,1.0000,1.0000,57.3345,79.6847
15.7500,60.7500,2017,58.8250,60.6737,56.1829,108.2106,81.0174,91.0000,132.0000,1.0000,1.0000,1.0000,60.6530,80.8575
16.4500,60.7500,2017,76.7099,68.6479,60.4514,126.7839,108.6561,119.0000,145.0000,1.0000,1.0000,1.0000,68.1610,108.3325
13.3500,61.0500,2017,41.7756,49.9494,42.2746,99.1116,71.2326,77.0000,110.0000,1.0000,1.0000,1.0000,49.4714,70.7934
14.0500,61.0500,2017,28.5518,41.9340,37.7519,80.4763,67.0578,72.0000,111.0000,1.0000,1.0000,1.0000,41.8182,67.1004
14.2500,61.0500,2017,67.4007,59.0566,51.2264,114.4356,74.1542,81.0000,112.0000,1.0000,1.0000,1.0000,58.8453,74.0864
15.9500,61.0500,2017,36.6542,43.4657,34.0936,92.1145,54.0565,54.0000,103.0000,1.0000,1.0000,1.0000,43.3365,53.9628
16.8500,61.0500,2017,86.1352,54.2021,48.5644,110.3251,82.5336,96.0000,126.0000,1.0000,1.0000,1.0000,54.1730,82.7008
14.4500,61.1500,2017,86.1237,55.7501,48.3152,106.1866,76.4631,85.0000,116.0000,1.0000,1.0000,1.0000,55.7247,76.3824
14.6500,61.1500,2017,60.1120,62.6000,55.1352,119.4215,68.0312,77.0000,112.0000,1.0000,1.0000,1.0000,62.5408,67.9586
16.2500,61.1500,2017,72.9245,50.2380,46.4106,97.9794,70.4916,79.0000,118.0000,1.0000,1.0000,1.0000,50.4291,70.8267
16.4500,61.1500,2017,119.9249,57.3928,52.7458,109.0517,82.3777,92.0000,135.0000,1.0000,1.0000,1.0000,57.3243,82.2148
-163.3500,61.2500,2019,14.1129,2.8552,2.7840,5.2569,0.5664,0.0000,2.0000,1.0000,1.0000,1.0000,2.8272,0.5999
-163.2500,61.2500,2018,12.3290,3.9238,3.9454,6.5777,1.7581,0.0000,7.0000,1.0000,1.0000,1.0000,3.9176,1.7649
-75.9500,61.2500,2019,1.7126,5.1159,4.3976,9.2196,0.1613,0.0000,0.0000,1.0000,1.0000,1.0000,5.1086,0.1529
-163.2500,61.3500,2017,36.4109,5.2933,4.8621,9.0136,3.2598,0.0000,12.0000,1.0000,1.0000,1.0000,5.2941,3.3375
-163.0500,61.3500,2019,10.6029,2.2270,1.8922,4.5204,1.2337,0.0000,6.0000,1.0000,1.0000,1.0000,2.2314,1.1964
-75.9500,61.3500,2019,1.0172,5.8052,4.3121,12.8191,0.0575,0.0000,0.0000,1.0000,1.0000,1.0000,5.8000,0.0514
-75.8500,61.3500,2019,0.7623,4.8163,3.9570,10.0661,0.0413,0.0000,0.0000,1.0000,1.0000,1.0000,4.8475,0.0491
14.0500,61.4500,2017,58.1084,41.7987,35.4637,83.5021,73.4038,82.0000,106.0000,1.0000,1.0000,1.0000,41.8303,73.3066
13.0500,61.5500,2017,35.3900,28.2203,22.8063,59.7610,58.2134,62.0000,94.0000,1.0000,1.0000,1.0000,28.1694,58.3106
15.1500,61.5500,2017,48.4026,44.8437,37.9927,91.3373,64.6622,71.0000,107.0000,1.0000,1.0000,1.0000,44.8623,64.5059
15.3500,61.5500,2017,50.7556,43.7111,39.7538,84.2517,65.8285,69.0000,116.0000,1.0000,1.0000,1.0000,43.7062,65.9681
16.1500,61.5500,2017,47.8990,47.1931,39.3539,98.0101,78.0774,85.0000,121.0000,1.0000,1.0000,1.0000,47.1947,77.6650
17.0500,61.5500,2017,48.4425,49.3566,43.1124,100.2560,77.0686,90.0000,124.0000,1.0000,1.0000,1.0000,49.0883,76.4298
16.6500,61.6500,2017,94.9944,75.2543,70.4603,134.6470,105.8377,117.0000,132.0000,1.0000,1.0000,1.0000,74.8985,105.3271
12.5500,61.8500,2017,21.9112,23.9747,21.6468,44.6476,38.4116,35.0000,73.0000,1.0000,1.0000,1.0000,24.1727,38.5274
13.9500,61.8500,2017,68.7450,22.7025,19.4101,43.0926,42.1444,42.0000,72.0000,1.0000,1.0000,1.0000,22.6730,42.2076
13.0500,61.9500,2017,40.6977,21.5576,18.0199,43.6499,46.0158,44.0000,82.0000,1.0000,1.0000,1.0000,21.8167,46.1722
15.9500,61.9500,2017,31.4666,39.8225,34.0997,92.3802,54.0298,56.0000,113.0000,1.0000,1.0000,1.0000,39.6895,53.6872
-74.4500,62.0500,2019,1.8879,9.2007,7.9619,16.7678,0.6625,0.0000,0.0000,1.0000,1.0000,1.0000,9.2973,0.6589
-74.2500,62.0500,2019,1.1130,11.3378,7.0358,27.4636,1.5697,0.0000,2.0000,1.0000,1.0000,1.0000,11.2987,1.5158
15.1500,62.0500,2017,54.8042,43.6602,37.4634,89.2277,54.8752,54.0000,103.0000,1.0000,1.0000,1.0000,43.7152,54.8336
15.5500,62.0500,2017,69.2967,48.4409,42.4632,93.4658,75.8708,89.0000,113.0000,1.0000,1.0000,1.0000,48.3818,75.9349
16.3500,62.0500,2017,104.7160,59.7757,52.8843,116.2451,92.9239,106.0000,126.0000,1.0000,1.0000,1.0000,59.6205,92.4897
16.4500,62.0500,2017,41.9936,54.4375,46.2186,115.1215,86.5342,100.0000,125.0000,1.0000,1.0000,1.0000,54.5336,86.4769
17.4500,62.0500,2017,30.8899,23.0247,8.9919,58.9678,32.1701,4.5000,89.0000,1.0000,1.0000,1.0000,22.9692,31.7757
-74.3500,62.1500,2019,0.5928,6.2469,5.4735,11.5855,0.8206,0.0000,0.0000,1.0000,1.0000,1.0000,6.2431,0.8193
13.7500,62.1500,2017,31.1290,35.4253,26.3103,77.2651,54.2668,57.0000,99.0000,1.0000,1.0000,1.0000,35.4130,54.1892
-77.9500,62.3500,2021,0.0611,7.9101,6.9116,15.0552,0.3768,0.0000,0.0000,1.0000,1.0000,1.0000,7.8029,0.3556
-77.8500,62.3500,2021,0.0317,9.1820,7.9760,16.0229,0.0303,0.0000,0.0000,1.0000,1.0000,1.0000,9.0586,0.0325
16.1500,62.3500,2017,106.9119,52.3819,43.1234,114.1276,78.4834,91.0000,122.0000,1.0000,1.0000,1.0000,52.0001,78.3467
-77.9500,62.4500,2021,0.0000,1.4846,0.5144,2.8128,0.3212,0.0000,0.0000,1.0000,1.0000,1.0000,1.6175,0.3197
-77.8500,62.4500,2021,0.0096,4.3328,0.8750,13.7327,0.4654,0.0000,0.0000,1.0000,1.0000,1.0000,4.3554,0.4376
15.1500,62.5500,2017,88.6163,43.5659,35.5322,90.5439,69.5092,75.0000,107.0000,1.0000,1.0000,1.0000,43.5795,69.6048
17.0500,62.5500,2017,68.0712,71.2709,62.1991,142.6426,79.1735,90.0000,120.0000,1.0000,1.0000,1.0000,71.1906,78.9392
15.6500,62.6500,2017,83.0126,61.4981,54.8417,119.6193,86.9700,98.0000,119.0000,1.0000,1.0000,1.0000,61.3274,87.0962
-138.9500,62.7500,2019,40.1311,15.1941,11.3609,31.1776,30.7030,19.0000,80.0000,1.0000,1.0000,1.0000,15.2010,30.5568
14.4500,62.7500,2017,45.2939,43.0389,35.0406,91.9528,57.9603,62.0000,100.0000,1.0000,1.0000,1.0000,43.0661,57.9844
15.8500,62.7500,2017,69.5576,41.3867,36.7772,83.9749,72.6526,81.0000,118.0000,1.0000,1.0000,1.0000,41.5070,72.5626
16.1500,62.7500,2017,74.4541,60.7202,55.5493,122.4990,83.2484,97.0000,128.0000,1.0000,1.0000,1.0000,60.7540,83.2755
14.8500,62.8500,2017,66.1204,39.7043,34.3794,83.1716,60.0828,65.0000,106.0000,1.0000,1.0000,1.0000,39.7103,60.0450
16.6500,62.8500,2017,50.1385,83.9140,74.4309,171.2124,80.3162,91.0000,130.0000,1.0000,1.0000,1.0000,83.1049,80.8164
16.8500,62.8500,2017,75.6355,57.0529,52.7942,113.0026,69.9646,75.0000,122.0000,1.0000,1.0000,1.0000,56.3759,69.9230
15.1500,62.9500,2017,56.1272,53.6308,45.6662,116.7182,58.9095,65.0000,109.0000,1.0000,1.0000,1.0000,53.6645,59.0456
17.3500,62.9500,2017,96.3317,56.7916,49.4008,111.9936,77.3968,82.0000,125.0000,1.0000,1.0000,1.0000,56.9685,77.1466
-139.0500,63.0500,2019,89.6777,32.1809,24.7201,66.0694,67.2794,52.0000,159.0000,1.0000,1.0000,1.0000,32.0872,67.0930
17.6500,63.0500,2017,41.2715,67.7413,61.8166,134.3335,76.2294,91.0000,114.0000,1.0000,1.0000,1.0000,68.1171,76.8709
15.6500,63.1500,2017,69.9694,47.0065,38.8275,102.5549,66.2578,78.0000,112.0000,1.0000,1.0000,1.0000,46.7302,66.0222
17.8500,63.1500,2017,87.2222,59.5389,56.0688,109.9452,81.5442,92.0000,115.0000,1.0000,1.0000,1.0000,60.0268,81.9231
15.8500,63.2500,2017,70.5203,55.7552,49.7661,106.5511,89.2670,98.0000,134.0000,1.0000,1.0000,1.0000,55.9382,89.3716
14.8500,63.3500,2017,54.8354,50.1176,38.1703,114.7439,58.8044,60.0000,112.0000,1.0000,1.0000,1.0000,50.0499,58.5503
16.8500,63.3500,2017,34.4172,52.1163,44.7454,111.1152,76.9562,87.0000,114.0000,1.0000,1.0000,1.0000,52.2624,76.7812
18.8500,63.3500,2017,44.9714,46.2064,39.0053,96.9368,62.9296,72.0000,104.0000,1.0000,1.0000,1.0000,46.3039,63.0915
13.6500,63.5500,2017,50.8861,28.6514,22.2345,64.3226,51.8879,54.0000,96.0000,1.0000,1.0000,1.0000,28.7374,52.3259
15.6500,63.5500,2017,90.0575,39.3156,31.3969,86.9348,57.9063,59.0000,106.0000,1.0000,1.0000,1.0000,39.5203,57.9560
14.1500,63.6500,2017,68.1447,28.7968,21.9304,64.4558,64.3116,71.0000,106.0000,1.0000,1.0000,1.0000,28.7610,64.3356
15.8500,63.6500,2017,90.8487,50.2172,43.4072,103.5959,77.5656,86.0000,117.0000,1.0000,1.0000,1.0000,50.2113,77.3403
18.1500,63.6500,2017,52.3664,46.9971,39.9379,95.2266,71.6080,79.0000,112.0000,1.0000,1.0000,1.0000,46.4612,71.1052
-145.8500,63.7500,2017,0.7658,17.4472,10.4918,45.5148,52.6104,49.0000,117.0000,1.0000,1.0000,1.0000,17.7886,52.8737
-145.7500,63.7500,2017,2.4598,11.6352,8.4247,24.0531,32.3954,27.0000,81.0000,1.0000,1.0000,1.0000,11.5351,32.1724
-145.6500,63.7500,2018,2.6942,16.3411,9.9525,37.8889,34.1936,21.0000,92.0000,1.0000,1.0000,1.0000,16.2162,33.9533
-140.7500,63.7500,2018,5.3512,15.4941,12.3651,30.2813,22.2693,18.0000,54.0000,1.0000,1.0000,1.0000,15.4875,22.2549
14.8500,63.7500,2017,70.8564,31.3626,23.8187,72.2401,61.1091,71.0000,103.0000,1.0000,1.0000,1.0000,31.3654,61.0423
16.6500,63.7500,2017,72.9921,47.7754,43.3011,92.9908,69.8659,77.0000,113.0000,1.0000,1.0000,1.0000,48.1458,69.8740
16.8500,63.7500,2017,49.4478,37.6476,21.4824,104.3345,46.4662,40.0000,110.0000,1.0000,1.0000,1.0000,38.3994,47.3543
-149.3500,63.8500,2017,0.4970,8.5841,4.7172,21.2223,22.4851,9.0000,68.0000,1.0000,1.0000,1.0000,8.6973,22.5141
-149.2500,63.8500,2018,0.9654,7.7286,5.5675,16.9503,10.5842,0.0000,47.0000,1.0000,1.0000,1.0000,7.6326,10.7221
-149.1500,63.8500,2019,5.6183,11.8889,7.3579,29.4599,31.3940,19.0000,89.5000,1.0000,1.0000,1.0000,12.0137,31.6372
-145.8500,63.8500,2017,7.8351,11.7380,7.0043,30.5040,46.7849,43.0000,90.0000,1.0000,1.0000,1.0000,11.7915,46.8661
-145.7500,63.8500,2017,3.6275,10.0951,7.2845,21.9821,37.0386,34.0000,74.0000,1.0000,1.0000,1.0000,9.9994,36.9464
-145.6500,63.8500,2018,4.2703,8.7331,5.4520,19.3569,39.9823,34.0000,78.0000,1.0000,1.0000,1.0000,8.8028,39.8750
-138.9500,63.8500,2019,162.6428,32.0595,27.5106,59.6459,56.2604,46.0000,121.0000,1.0000,1.0000,1.0000,32.3082,56.7713
15.3500,63.8500,2017,48.0855,32.4464,20.7877,85.6354,60.6561,68.0000,107.0000,1.0000,1.0000,1.0000,32.4912,60.6135
-149.3500,63.9500,2019,2.0901,11.0452,7.9217,25.0927,12.9902,0.0000,54.0000,1.0000,1.0000,1.0000,11.4513,13.4048
-149.2500,63.9500,2018,1.0536,10.8268,7.9712,20.7722,20.9316,0.0000,80.0000,1.0000,1.0000,1.0000,10.9843,20.9355
-149.1500,63.9500,2019,22.1573,25.8299,20.6810,56.6048,63.3505,66.0000,108.0000,1.0000,1.0000,1.0000,25.7741,63.3583
-145.8500,63.9500,2018,11.4493,18.7435,9.1854,53.6587,55.0261,26.0000,159.0000,1.0000,1.0000,1.0000,18.8757,54.7480
-145.7500,63.9500,2018,2.5763,9.7187,3.8898,29.5360,33.4558,15.0000,108.0000,1.0000,1.0000,1.0000,9.7238,33.5581
-145.6500,63.9500,2018,15.1917,21.5606,14.4812,53.9749,55.0083,46.0000,124.0000,1.0000,1.0000,1.0000,21.1966,54.3611
-143.6500,63.9500,2018,73.6294,12.1953,10.7758,20.3437,25.5505,22.0000,55.0000,1.0000,1.0000,1.0000,12.2285,25.2978
-140.7500,63.9500,2018,33.8173,23.2574,18.8674,44.6527,34.9731,33.0000,73.0000,1.0000,1.0000,1.0000,23.2916,35.0753
-140.6500,63.9500,2019,24.7931,26.3690,23.7129,45.2597,40.0015,40.0000,79.0000,1.0000,1.0000,1.0000,26.3814,40.1684
